Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Luxembourg,LUX,Surface area (sq. km),AG.SRF.TOTL.K2,2590,2590,2590,2590,2590,2590
Luxembourg,LUX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,25.8944321193577,25.5732477362112,25.0158477881463,25.7351181762353,..,..
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,349.241939063509,382.291461929498,410.171637092446,407.431103804097,423.98625269825,..
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.84759998321533,5.8523998260498,6.66860008239746,6.29069995880127,5.52159976959229,..
Luxembourg,LUX,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
"Macao SAR, China",MAC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,89.76066,94.23654,98.05184,98.7175,99.031,..
"Macao SAR, China",MAC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..
"Macao SAR, China",MAC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..
"Macao SAR, China",MAC,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.08,2.0780675026609,2.0780675026609,2.0780675026609,..,..
"Macao SAR, China",MAC,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,64.44844964,62.78430513,54.81198525,53.06449336,..,..
"Macao SAR, China",MAC,Age dependency ratio (% of working-age population),SP.POP.DPND,24.8492614297887,25.5779480737197,26.6212668405682,28.1703027511411,29.974947284912,..
"Macao SAR, China",MAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.374,11.734,11.992,12.146,..,..
"Macao SAR, China",MAC,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
"Macao SAR, China",MAC,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
"Macao SAR, China",MAC,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
"Macao SAR, China",MAC,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
"Macao SAR, China",MAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.682,3.711,3.753,3.806,..,..
"Macao SAR, China",MAC,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..
"Macao SAR, China",MAC,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,55.06231,..,57.80287,60.72665,..,..
"Macao SAR, China",MAC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,10.4676991492358,11.2782352375664,15.2694407466629,16.22103492283,15.1925349363012,..
"Macao SAR, China",MAC,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..,..,..,..,..
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,51552075901.5183,55347998647.8196,45361678146.5247,45310877912.7215,50361201096.4366,..
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.2001904690064,-1.20111335109779,-21.5945054638536,-0.863118775980453,9.09610368100699,..
"Macao SAR, China",MAC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,74.2920617192527,72.9244237337978,64.3008395612526,63.2219507818862,65.8623598771892,..
"Macao SAR, China",MAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,99.79874,..,..
"Macao SAR, China",MAC,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-8.49780701754386,12.8819652486519,14.9681528662421,-6.92520775623268,..,..
"Macao SAR, China",MAC,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,..
"Macao SAR, China",MAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,575841,588781,600942,612167,622567,..
"Macao SAR, China",MAC,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,13.1121,12.2064,11.44466,10.66209,10.13764,..
"Macao SAR, China",MAC,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,13.70592,13.69802,14.08362,13.85535,13.50974,..
"Macao SAR, China",MAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.4230857542724,10.0204706155887,7.0513630489631,..,..,..
"Macao SAR, China",MAC,Surface area (sq. km),AG.SRF.TOTL.K2,30.2999997138977,30.2999997138977,30.3999996185303,30.3999996185303,30.3999996185303,30.3999996185303
"Macao SAR, China",MAC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,36.3769681813216,34.8052920761531,28.9486514591194,27.6280005458242,29.0501319511627,..
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,121.040875044007,116.562987762119,116.64959567989,110.587553310422,111.405273145159,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.82000005245209,1.70000004768372,1.80999994277954,1.89999997615814,2,..
"Macao SAR, China",MAC,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9938430786133,99.9998092651367,100,100,..,..
"Macedonia, FYR",MKD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,88.62894,89.22935,91.71095,..,..,..
"Macedonia, FYR",MKD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.51707460596728,5.7137684677389,6.0040527553768,6.72939519400937,..,..
"Macedonia, FYR",MKD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.42968472792677,5.62441403972373,5.91162520368869,6.63206105597681,..,..
"Macedonia, FYR",MKD,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.26336321288567,3.26336321288567,3.26336321288567,3.26336321288567,..,..
"Macedonia, FYR",MKD,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,28.04061476,30.29630703,30.13567572,32.15465948,..,..
"Macedonia, FYR",MKD,Age dependency ratio (% of working-age population),SP.POP.DPND,41.180803525883,41.32311405466,41.5736656156317,42.1506265005106,42.7556229265876,..
"Macedonia, FYR",MKD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.253,11.288,11.296,11.277,..,..
"Macedonia, FYR",MKD,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
"Macedonia, FYR",MKD,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
"Macedonia, FYR",MKD,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
"Macedonia, FYR",MKD,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
"Macedonia, FYR",MKD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.655,9.697,9.745,9.798,..,..
"Macedonia, FYR",MKD,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..
"Macedonia, FYR",MKD,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..
"Macedonia, FYR",MKD,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,28.2476496069864,28.3672213651207,28.7946070150674,27.7831376744929,..,..
"Macedonia, FYR",MKD,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.29044596,0.8264075,0.37790175,..,..,..
"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,10817712138.9451,11362272837.8818,10064515432.0265,10672471860.7184,11279509013.9119,..
"Macedonia, FYR",MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.92472656750948,3.62964130783041,3.85561030191197,2.84844146117298,0.240521014001672,..
"Macedonia, FYR",MKD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,10.7435678264803,13.0830068741223,14.1811311843193,17.6517959969401,19.2067791112553,..
"Macedonia, FYR",MKD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
"Macedonia, FYR",MKD,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,9.63491295938104,21.5266291763149,4.96313938981514,-1.53004992112032,1.53846153846153,..
"Macedonia, FYR",MKD,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,7.5,8.2,9,9.8,10.5,..
"Macedonia, FYR",MKD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.8,11.4,12.2,13,13.7,..
"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,2075739,2077495,2079308,2081206,2083160,..
"Macedonia, FYR",MKD,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,9.84803999999999,9.56464,9.42686,..,..,..
"Macedonia, FYR",MKD,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,15.57295,15.168,14.40654,..,..,..
"Macedonia, FYR",MKD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.1970874417553,21.204238579028,24.2181297260889,..,..,..
"Macedonia, FYR",MKD,Surface area (sq. km),AG.SRF.TOTL.K2,25710,25710,25710,25710,25710,25710
"Macedonia, FYR",MKD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.6689580043276,16.2352837081218,16.8182331222247,16.9511578216024,..,..
"Macedonia, FYR",MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,104.857229956305,112.537928969299,113.698443879103,116.185576543179,124.572818683101,..
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,28.9960994720459,28.0303001403809,26.0683994293213,23.7243995666504,22.3812007904053,..
"Macedonia, FYR",MKD,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.9,18.5967807769775,19.0350608825684,22.9,..,..
Madagascar,MDG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..
Madagascar,MDG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.763572686840462,4.23591499951776,1.01458152320681,4.9328425044493,..,..
Madagascar,MDG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-1.93344300901678,1.4580861766285,-1.6709902088857,2.14892967312261,..,..
Madagascar,MDG,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.08,2.08,2.08,2.08,..,..
Madagascar,MDG,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2.522857654,6.329230445,9.67573233,14.76523747,..,..
Madagascar,MDG,Age dependency ratio (% of working-age population),SP.POP.DPND,82.6049329501154,81.2877285693273,80.1069430327836,79.1194345609394,78.2503620997646,..
Madagascar,MDG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.993,33.679,33.4,33.145,..,..
Madagascar,MDG,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
Madagascar,MDG,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
Madagascar,MDG,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
Madagascar,MDG,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
Madagascar,MDG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.801,6.633,6.475,6.328,..,..
Madagascar,MDG,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..
Madagascar,MDG,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..
Madagascar,MDG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..
Madagascar,MDG,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,22.103756,26.78290315,26.67951423,..,..,..
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,10601690871.7611,10673516672.6664,9744243531.20119,10001193315.1966,11499803806.5729,..
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.25520404025168,3.31585416456267,3.11661471423099,4.17999023566718,4.17079476586513,..
Madagascar,MDG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.17323916160651,11.1992786188366,9.59000389518504,12.5301689343236,11.5,..
Madagascar,MDG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
Madagascar,MDG,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,..,..,..,..,..
Madagascar,MDG,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,20.5,19.9,19.4,18.9,18.4,..
Madagascar,MDG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.3,49.9,47.8,45.9,44.2,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,22961146,23589801,24234088,24894551,25570895,..
Madagascar,MDG,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,23.11643,..,..,20.04302,..
Madagascar,MDG,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,39.76644,41.71542,41.1927,40.606,..,..
Madagascar,MDG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,72.7431464142651,72.0265270773173,70.1744159107341,..,..,..
Madagascar,MDG,Surface area (sq. km),AG.SRF.TOTL.K2,587295,587295,587295,587295,587295,587295
Madagascar,MDG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,68.8159802268691,69.896875916353,67.5947805180729,69.256037031129,74.453825304012,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..
Madagascar,MDG,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,9,11.9,10.8,11,..,..
Malawi,MWI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..
Malawi,MWI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.45359230269575,5.80270277390859,3.04530220195407,5.28121942977306,..,..
Malawi,MWI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-0.512028780214962,2.75491260040025,0.0855185817116251,2.26698199242443,..,..
Malawi,MWI,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.81535730912833,6.9,5.72023945090347,5.72023945090347,..,..
Malawi,MWI,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,13.97724166,12.57727185,7.659402423,8.826189436,..,..
Malawi,MWI,Age dependency ratio (% of working-age population),SP.POP.DPND,93.5319661725421,92.2255627175495,91.0482220018244,89.6538222768176,88.5669638842917,..
Malawi,MWI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.054,37.495,37.053,36.704,..,..
Malawi,MWI,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,0.512984321102071,..,..,..,..,..
Malawi,MWI,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,2.56550148545957,..,..,..,..,..
Malawi,MWI,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,42.4559635679965,..,..,..,..,..
Malawi,MWI,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,41.7401590493605,..,..,..,..,..
Malawi,MWI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.174,7.794,7.498,7.276,..,..
Malawi,MWI,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,36.73603,49.47836,43.9515,43.92015,..,..
Malawi,MWI,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,24.43508,24.66459,27.80192,28.75596,..,..
Malawi,MWI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,18.9074018875803,20.469302905523,18.6729778877219,17.9497960522711,18.7921658802976,..
Malawi,MWI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,68.25177917,63.03597462,53.50090801,..,..,..
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,5518880768.57955,6047813437.31804,6373212640.84604,5433040159.88747,6303292264.18905,..
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.19999999835549,5.70000000377209,2.79999999900333,2.48404062641868,4.00003051653042,..
Malawi,MWI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.0710054046326,6.43379333633764,4.60862013495833,-1.75246801163818,6.21230668061952,..
Malawi,MWI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,76.0819099999999,72.93561,..,..,..
Malawi,MWI,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,8.80908194021623,5.52834593458064,2.93434501346772,2.63927921529614,2.62361300448126,..
Malawi,MWI,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,25.9,25,24.1,23.3,22.7,..
Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,70.4,65.7,61.7,58.4,55.4,..
Malawi,MWI,"Population, total",SP.POP.TOTL,16577147,17068838,17573607,18091575,18622104,..
Malawi,MWI,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,41.681,39.21122,37.89961,..,69.69511,..
Malawi,MWI,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,69.14697,72.7175199999999,69.50969,..,62.30909,..
Malawi,MWI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.8747971011705,79.9508790443424,83.649433704296,..,..,..
Malawi,MWI,Surface area (sq. km),AG.SRF.TOTL.K2,118480,118480,118480,118480,118480,118480
Malawi,MWI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.1290373017969,15.9341360009702,15.2421953659732,15.4890813193579,17.2879238401768,..
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,78.2691065522793,73.3266118606604,64.9112746043301,77.9077147874236,65.3298707550812,..
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.94649982452393,..,..,..,..,..
Malawi,MWI,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9291381835938,99.9851226806641,99.9985885620117,100,..,..
Malaysia,MYS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.9103,99.6273099999999,99.53637,98.91333,98.60314,..
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.17150394418768,5.97700686008568,6.66272458136032,3.0654858659491,..,..
Malaysia,MYS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.27294010129671,4.14939534864864,4.94373549564418,1.53172769109004,..,..
Malaysia,MYS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,6.09,5.0646229091382,4.82148996469934,4.82148996469934,..,..
Malaysia,MYS,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,30.43507928,30.37187697,28.94059539,29.04804312,..,..
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,45.917322409203,45.1870598383318,44.5638788152099,44.2955285376256,44.1052079535532,..
Malaysia,MYS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.135,17.115,17.09,17.052,..,..
Malaysia,MYS,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
Malaysia,MYS,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
Malaysia,MYS,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
Malaysia,MYS,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
Malaysia,MYS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.764,4.809,4.865,4.93,..,..
Malaysia,MYS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,32.14839,32.2474,33.197,33.78704,..,..
Malaysia,MYS,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,34.21182,..,..,39.42596,..,..
Malaysia,MYS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,20.6021204303102,19.6835443850248,18.5819944187074,17.0181709792473,..,..
Malaysia,MYS,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.02437891,0.05209334,0.034079,..,..,..
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,323277158906.979,338061963396.376,296636282166.176,296752886724.682,314710259510.743,..
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.6937225201998,6.00672194999372,5.09151572079188,4.22341019438007,5.89700929269976,..
Malaysia,MYS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,34.474099118999,34.252374500991,32.7836631958381,32.5868791733684,32.500258611772,..
Malaysia,MYS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
Malaysia,MYS,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,3.41212055435751,6.10307001533184,4.8063235667256,4.41890333725887,6.02502436417367,..
Malaysia,MYS,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,3.8,3.9,4,4.1,4.3,..
Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.4,7.5,7.6,7.7,7.9,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,29706724,30228017,30723155,31187265,31624264,..
Malaysia,MYS,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,13.27612,..,..,13.21255,11.8761,..
Malaysia,MYS,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,11.83126,11.4126,11.521,11.61165,11.6556,..
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.48629964495982,4.76977363667669,5.19444258901529,..,..,..
Malaysia,MYS,Surface area (sq. km),AG.SRF.TOTL.K2,330396.015625,330396.015625,330345,330345,330345,330345
Malaysia,MYS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.310235280489,14.8407907140268,14.2804612464426,13.7563240239801,..,..
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,142.720991464873,138.312231176843,133.459702221727,128.824389530633,135.837458806839,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.10999989509583,2.88000011444092,3.09999990463257,3.44000005722046,3.41000008583069,..
Malaysia,MYS,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7115173339844,100,99.994010925293,100,..,..
Maldives,MDV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,96.48866,98.2538299999999,99.50995,..
Maldives,MDV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..
Maldives,MDV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..
Maldives,MDV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.00813481033142,3.75627630100355,4.78464090370166,4.78464090370166,..,..
Maldives,MDV,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,..,..,..,..,..,..
Maldives,MDV,Age dependency ratio (% of working-age population),SP.POP.DPND,39.1309675522008,38.4756542238353,37.9556724961093,37.9991612091493,37.9869770501342,..
Maldives,MDV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.546,19.236,18.806,18.27,..,..
Maldives,MDV,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
Maldives,MDV,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
Maldives,MDV,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
Maldives,MDV,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
Maldives,MDV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.42,3.406,3.377,3.339,..,..
Maldives,MDV,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,39.17938,39.78179,39.66326,36.39613,..,..
Maldives,MDV,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,23.47693,23.89389,24.30527,21.60521,..,..
Maldives,MDV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,25.0623878807626,..,..,..,..
Maldives,MDV,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.78302132,0.44887123,0.39334586,..,..,..
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,3295011381.75405,3697351596.83753,4109424801.40835,4414055724.80263,4865546027.0157,..
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.28107397899866,7.32960638587076,2.88456754245505,7.28918630548748,6.91169442938974,..
Maldives,MDV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..,..,..,..,..,..
Maldives,MDV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,99.2683799999999,..,..,..,..
Maldives,MDV,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,7.36920889944837,-1.06495331293827,7.17411743228315,10.8882874349528,15.6341263027442,..
Maldives,MDV,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5.7,5.3,5,4.7,4.5,..
Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10,9.3,8.8,8.3,7.9,..
Maldives,MDV,"Population, total",SP.POP.TOTL,397397,408247,418403,427756,436330,..
Maldives,MDV,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..
Maldives,MDV,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,11.19408,12.02005,10.34037,10.29657,10.16278,..
Maldives,MDV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.04135582848905,0.903032402015331,1.00959469325713,..,..,..
Maldives,MDV,Surface area (sq. km),AG.SRF.TOTL.K2,300,300,300,300,300,300
Maldives,MDV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,19.4636853349787,..,..,..,..
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,161.075360669882,163.721161671135,143.92012973644,143.746962339996,143.472458713647,..
